insee,commune,departement,travail_insee,travail_commune,travail_departement,latitude,longitude,emplois,habitants,menages,pers_par_menages,unite_conso_menages,revenu_median,travail_latitude,travail_longitude,travail_emplois,distance_oiseau_km,distance_auto_km,duree_auto_minutes,distance_velo_km,duree_velo_minutes,2009,2014,2009_inter,2014_inter,2009_extra,2014_extra,2009_extra_travail_commune,2014_extra_travail_commune
11285,PEYRIAC-DE-MER,11,11262,NARBONNE,11,43.09030047,2.948505312,55,1111,497,1113,770,19496,43.16523999,3.020238687,8815,10.2,13.7,18,16.3,75,392,425,148,190,244,235,132,115
11288,PEZENS,11,11069,CARCASSONNE,11,43.25489147,2.247722977,84,1453,633,1511,1012,18082,43.20937984,2.343988554,9354,9.3,10.3,15,11.6,57,479,536,87,101,392,436,240,289
11289,PIEUSSE,11,11206,LIMOUX,11,43.08307633,2.25477345,39,1016,411,996,676,18389,43.04992933,2.239588114,1813,3.9,7.6,15,7.4,32,333,365,66,68,268,297,140,149
11293,POMAS,11,11069,CARCASSONNE,11,43.10712928,2.280532956,65,869,339,858,566,19084,43.20937984,2.343988554,9354,12.5,15.5,18,15.9,70,337,342,81,79,256,263,102,104
11293,POMAS,11,11206,LIMOUX,11,43.10712928,2.280532956,65,869,339,858,566,19084,43.04992933,2.239588114,1813,7.2,11.5,20,11.6,48,337,0,81,0,256,0,102,0
11295,PORTEL-DES-CORBIERES,11,11262,NARBONNE,11,43.05173962,2.906461141,149,1292,530,1290,863,17329,43.16523999,3.020238687,8815,15.6,20.2,27,22.6,102,500,465,200,129,300,336,106,168
11299,PREIXAN,11,11069,CARCASSONNE,11,43.14374964,2.280191657,28,604,264,617,419,19614,43.20937984,2.343988554,9354,8.9,10.5,15,14.1,61,0,223,0,45,0,178,0,134
11315,RIEUX-MINERVOIS,11,11069,CARCASSONNE,11,43.26838076,2.59121141,264,2019,830,1745,1244,16629,43.20937984,2.343988554,9354,21.1,30.5,40,27.9,120,670,0,313,0,356,0,132,0
11325,ROUFFIAC-D'AUDE,11,11069,CARCASSONNE,11,43.12467786,2.28305297,17,438,174,392,270,17945,43.20937984,2.343988554,9354,10.6,13.1,17,16.7,72,0,217,0,49,0,168,0,127
11327,ROULLENS,11,11069,CARCASSONNE,11,43.16588091,2.269519458,33,493,206,484,332,20490,43.20937984,2.343988554,9354,7.7,10.3,16,10.4,46,218,235,38,32,179,203,114,145
11332,SAINT-ANDRE-DE-ROQUELONGUE,11,11262,NARBONNE,11,43.09279414,2.849059101,34,1354,562,1345,904,18012,43.16523999,3.020238687,8815,16.1,25.0,32,23.1,107,436,477,136,127,300,350,108,160
11340,SAINTE-EULALIE,11,11069,CARCASSONNE,11,43.24272037,2.205658953,11,525,179,419,288,18762,43.20937984,2.343988554,9354,11.8,12.8,18,13.4,57,248,253,66,64,182,189,124,116
11344,SAINT-HILAIRE,11,11069,CARCASSONNE,11,43.07893761,2.338393788,56,766,323,704,493,18181,43.20937984,2.343988554,9354,14.5,18.5,27,20.2,89,312,0,107,0,206,0,107,0
11353,SAINT-MARCEL-SUR-AUDE,11,11262,NARBONNE,11,43.25134886,2.923925172,123,1893,739,1836,1217,18343,43.16523999,3.020238687,8815,12.4,18.2,27,16.7,74,600,682,136,145,464,537,257,367
11356,SAINT-MARTIN-LALANDE,11,11076,CASTELNAUDARY,11,43.30152606,2.01594633,82,1110,435,1107,736,19416,43.32301732,1.960737525,2017,5.1,6.7,7,6.8,28,470,555,88,114,383,441,167,248
11360,SAINT-NAZAIRE-D'AUDE,11,11262,NARBONNE,11,43.24895661,2.891180638,81,1977,750,1887,1253,18932,43.16523999,3.020238687,8815,14.0,19.9,28,18.2,80,747,830,191,232,556,598,317,293
11361,SAINT-PAPOUL,11,11076,CASTELNAUDARY,11,43.3374046,2.044754216,79,777,337,774,533,19618,43.32301732,1.960737525,2017,7.0,8.5,10,9.0,41,308,347,81,76,227,271,109,128
11366,SAINTE-VALIERE,11,11262,NARBONNE,11,43.27463115,2.845273281,13,573,240,552,378,17027,43.16523999,3.020238687,8815,18.7,27.5,36,23.7,105,248,0,36,0,212,0,100,0
11369,SALLELES-D'AUDE,11,11262,NARBONNE,11,43.27002274,2.935281368,176,2828,1127,2761,1835,18010,43.16523999,3.020238687,8815,13.5,17.7,30,18.2,80,876,1048,232,345,644,703,340,384
11370,SALLES-D'AUDE,11,11262,NARBONNE,11,43.23612415,3.107172373,107,3156,1327,3222,2167,19247,43.16523999,3.020238687,8815,10.6,17.7,25,16.1,70,960,1150,292,270,668,880,352,432
11379,SIGEAN,11,11262,NARBONNE,11,43.03959836,2.981242091,428,5473,2409,5488,3782,17686,43.16523999,3.020238687,8815,14.3,24.9,28,25.8,115,1786,1930,826,849,960,1080,387,410
11379,SIGEAN,11,11266,PORT-LA-NOUVELLE,11,43.03959836,2.981242091,428,5473,2409,5488,3782,17686,43.02106449,3.039764422,611,5.2,6.4,11,7.5,35,1786,1930,826,849,960,1080,303,333
11397,TREBES,11,11069,CARCASSONNE,11,43.20546446,2.459541025,535,5498,2401,5453,3745,17129,43.20937984,2.343988554,9354,9.4,17.4,26,15.3,84,1755,1663,751,590,1004,1072,657,743
11404,VENTENAC-CABARDES,11,11069,CARCASSONNE,11,43.27516806,2.282322425,37,911,370,929,621,20511,43.20937984,2.343988554,9354,8.9,10.4,19,12.8,61,387,354,64,58,322,296,222,194
11408,VERZEILLE,11,11069,CARCASSONNE,11,43.1202007,2.328607363,31,466,188,436,294,18655,43.20937984,2.343988554,9354,10.0,12.2,19,14.9,66,176,0,31,0,145,0,111,0
11410,VILLALIER,11,11069,CARCASSONNE,11,43.25217749,2.418865059,63,1030,385,966,639,18632,43.20937984,2.343988554,9354,7.7,10.6,18,10.4,45,325,393,58,101,267,292,159,178
11425,VILLEGAILHENC,11,11069,CARCASSONNE,11,43.27180257,2.346926679,65,1650,686,1666,1118,17995,43.20937984,2.343988554,9354,6.9,9.9,18,9.0,38,584,599,132,115,452,484,336,334
11426,VILLEGLY,11,11069,CARCASSONNE,11,43.29302083,2.436991003,37,1086,470,1118,756,18578,43.20937984,2.343988554,9354,12.0,15.0,26,14.6,60,420,445,103,104,317,341,224,229
11429,VILLEMOUSTAUSSOU,11,11069,CARCASSONNE,11,43.24956244,2.365870178,183,4322,1778,4394,2921,20601,43.20937984,2.343988554,9354,4.8,6.0,13,5.7,24,1425,1719,267,378,1158,1340,893,1038
11430,VILLENEUVE-LA-COMPTAL,11,11076,CASTELNAUDARY,11,43.28518126,1.919900666,64,1232,495,1263,840,20720,43.32301732,1.960737525,2017,5.4,6.6,10,7.0,31,493,457,112,99,381,357,233,230
11433,VILLENEUVE-MINERVOIS,11,11069,CARCASSONNE,11,43.32896953,2.468516128,74,1044,402,873,610,17717,43.20937984,2.343988554,9354,16.7,21.4,36,20.2,85,326,345,146,117,180,228,101,107
11434,VILLEPINTE,11,11076,CASTELNAUDARY,11,43.28086986,2.095517795,58,1284,503,1204,806,18440,43.32301732,1.960737525,2017,11.9,12.8,13,14.7,61,460,474,108,120,352,354,124,119
11437,VILLESEQUELANDE,11,11069,CARCASSONNE,11,43.23297883,2.230318854,37,871,324,868,562,18945,43.20937984,2.343988554,9354,9.6,10.9,15,12.0,49,346,397,72,59,274,338,207,177
11441,VINASSAN,11,11262,NARBONNE,11,43.20542243,3.095388899,85,2624,1078,2596,1753,20021,43.16523999,3.020238687,8815,7.6,13.4,20,12.8,55,1059,1011,231,207,828,804,558,523
12001,AGEN-D'AVEYRON,12,12176,ONET-LE-CHATEAU,12,44.35130319,2.693396805,31,1067,438,1136,752,22046,44.38255309,2.56000835,2474,11.2,13.8,15,14.0,61,513,0,129,0,384,0,125,0
12001,AGEN-D'AVEYRON,12,12202,RODEZ,12,44.35130319,2.693396805,31,1067,438,1136,752,22046,44.35824263,2.567279389,6303,10.1,12.3,14,13.5,60,513,507,129,106,384,400,153,167
12002,AGUESSAC,12,12145,MILLAU,12,44.16139016,3.068989578,106,861,362,875,589,18571,44.09762522,3.117053841,3197,8.1,15.0,24,15.5,74,413,417,90,99,323,318,218,233
12013,AUBIN,12,12305,VIVIEZ,12,44.53185451,2.255917969,326,3888,1780,3707,2653,18936,44.55637805,2.220493167,240,3.9,7.5,12,6.7,32,1405,1327,337,338,1068,989,210,164
12013,AUBIN,12,12089,DECAZEVILLE,12,44.53185451,2.255917969,326,3888,1780,3707,2653,18936,44.567273,2.252438531,989,3.9,6.2,12,5.8,26,1405,1327,337,338,1068,989,407,287
12020,BALSAC,12,12202,RODEZ,12,44.40028476,2.455635265,0,617,247,630,412,21656,44.35824263,2.567279389,6303,10.0,11.9,15,12.9,56,321,235,43,20,278,215,117,130
12021,LA BASTIDE-L'EVEQUE,12,12300,VILLEFRANCHE-DE-ROUERGUE,12,44.33862355,2.143411132,97,1615,345,827,565,18089,44.34991602,2.031032876,2096,9.0,13.1,17,12.9,59,0,613,0,258,0,356,0,171
12026,BERTHOLENE,12,12202,RODEZ,12,44.39519975,2.783415314,37,1021,422,1063,703,20412,44.35824263,2.567279389,6303,17.7,21.5,23,22.5,110,503,452,148,117,355,335,139,105
12033,BOZOULS,12,12176,ONET-LE-CHATEAU,12,44.46752292,2.707954098,506,2781,1182,2799,1897,20217,44.38255309,2.56000835,2474,15.1,21.5,25,21.6,105,0,1371,0,605,0,767,0,113
12033,BOZOULS,12,12096,ESPALION,12,44.46752292,2.707954098,506,2781,1182,2799,1897,20217,44.5188717,2.764266083,805,7.3,11.4,16,10.9,50,1206,1371,546,605,659,767,100,143
12033,BOZOULS,12,12202,RODEZ,12,44.46752292,2.707954098,506,2781,1182,2799,1897,20217,44.35824263,2.567279389,6303,16.5,21.4,25,22.3,108,1206,1371,546,605,659,767,245,251
12043,CALMONT,12,12202,RODEZ,12,44.25903219,2.524234474,309,1973,729,1895,1241,22220,44.35824263,2.567279389,6303,11.6,14.5,19,14.4,61,992,958,252,269,740,689,344,294
12043,CALMONT,12,12176,ONET-LE-CHATEAU,12,44.25903219,2.524234474,309,1973,729,1895,1241,22220,44.38255309,2.56000835,2474,14.0,17.1,23,17.9,77,0,958,0,269,0,689,0,120
12052,CAPDENAC-GARE,12,46102,FIGEAC,46,44.55960956,2.0686393,631,4558,2148,4466,3190,19003,44.60553146,2.025403038,1925,6.2,10.5,16,9.9,44,1620,1690,916,915,704,775,368,360
12056,BARAQUEVILLE,12,12202,RODEZ,12,44.2810939,2.449648623,602,3137,1321,3122,2109,20259,44.35824263,2.567279389,6303,12.7,19.5,23,18.3,76,1425,1426,507,459,918,967,354,394
12056,BARAQUEVILLE,12,12176,ONET-LE-CHATEAU,12,44.2810939,2.449648623,602,3137,1321,3122,2109,20259,44.38255309,2.56000835,2474,14.3,22.1,26,21.2,110,1425,1426,507,459,918,967,110,120
12066,CLAIRVAUX-D'AVEYRON,12,12202,RODEZ,12,44.40686852,2.408730816,72,1171,429,1068,708,22105,44.35824263,2.567279389,6303,13.7,20.7,24,17.9,79,493,525,122,169,371,355,163,162
12070,COMPEYRE,12,12145,MILLAU,12,44.17578378,3.102741068,26,528,233,556,376,19877,44.09762522,3.117053841,3197,8.8,14.3,27,16.2,72,246,223,44,30,202,193,121,119
12084,CREISSELS,12,12145,MILLAU,12,44.0649901,3.05961987,218,1588,685,1598,1090,19747,44.09762522,3.117053841,3197,5.9,13.5,27,8.6,42,538,653,165,114,374,540,261,396
12089,DECAZEVILLE,12,12305,VIVIEZ,12,44.567273,2.252438531,989,5686,2678,5066,3744,17748,44.55637805,2.220493167,240,2.8,3.7,6,3.7,15,1862,1648,1026,859,836,789,177,166
12090,DRUELLE,12,12176,ONET-LE-CHATEAU,12,44.3609252,2.476715977,163,2326,925,2456,1594,22861,44.38255309,2.56000835,2474,7.0,10.7,13,10.9,48,1006,1045,145,154,861,891,129,141
12090,DRUELLE,12,12202,RODEZ,12,44.3609252,2.476715977,163,2326,925,2456,1594,22861,44.35824263,2.567279389,6303,7.2,9.2,12,10.4,43,1006,1045,145,154,861,891,511,507
12096,ESPALION,12,12176,ONET-LE-CHATEAU,12,44.5188717,2.764266083,805,4460,2159,4362,3143,19801,44.38255309,2.56000835,2474,22.2,29.7,33,29.8,138,1698,0,1060,0,637,0,102,0
12096,ESPALION,12,12033,BOZOULS,12,44.5188717,2.764266083,805,4460,2159,4362,3143,19801,44.46752292,2.707954098,506,7.3,11.4,16,10.8,50,0,1714,0,1102,0,612,0,122
12096,ESPALION,12,12202,RODEZ,12,44.5188717,2.764266083,805,4460,2159,4362,3143,19801,44.35824263,2.567279389,6303,23.7,29.6,33,30.4,154,1698,1714,1060,1102,637,612,146,132
12100,FIRMI,12,12089,DECAZEVILLE,12,44.54768589,2.325054159,160,2441,1114,2391,1693,20016,44.567273,2.252438531,989,6.2,9.6,15,9.3,39,956,865,253,228,703,636,273,224
12100,FIRMI,12,12305,VIVIEZ,12,44.54768589,2.325054159,160,2441,1114,2391,1693,20016,44.55637805,2.220493167,240,8.3,12.0,17,12.1,52,956,0,253,0,703,0,111,0
12101,FLAGNAC,12,12089,DECAZEVILLE,12,44.59351216,2.265164877,73,1063,440,996,688,20767,44.567273,2.252438531,989,3.1,10.0,16,6.5,29,363,402,41,117,322,285,157,113
12102,FLAVIN,12,12176,ONET-LE-CHATEAU,12,44.28801378,2.621755514,120,2308,936,2344,1555,21298,44.38255309,2.56000835,2474,11.6,17.2,21,13.9,64,1113,0,311,0,802,0,117,0
12102,FLAVIN,12,12202,RODEZ,12,44.28801378,2.621755514,120,2308,936,2344,1555,21298,44.35824263,2.567279389,6303,8.9,11.6,16,11.0,50,1113,1095,311,245,802,850,358,375
12120,LAISSAC,12,12202,RODEZ,12,44.36445705,2.818044241,288,2064,767,1616,1147,19430,44.35824263,2.567279389,6303,20.0,28.5,32,27.5,152,679,844,236,369,443,475,142,156
12123,LAPANOUSE,12,12270,SEVERAC-LE-CHATEAU,12,44.35019565,3.024713767,0,0,316,757,508,19238,44.30006388,3.089151006,494,7.6,10.3,13,11.1,50,360,0,100,0,260,0,140,0
12131,LA LOUBIERE,12,12202,RODEZ,12,44.39099306,2.65068487,209,1475,565,1518,991,23761,44.35824263,2.567279389,6303,7.6,10.5,13,9.4,53,655,675,138,110,517,565,222,220
12131,LA LOUBIERE,12,12176,ONET-LE-CHATEAU,12,44.39099306,2.65068487,209,1475,565,1518,991,23761,44.38255309,2.56000835,2474,7.3,11.9,14,9.9,42,655,675,138,110,517,565,115,145
12133,LUC-LA-PRIMAUBE,12,12043,CALMONT,12,44.30566585,2.536451669,898,5898,2584,6015,4105,21308,44.25903219,2.524234474,309,5.3,7.1,9,6.8,29,2732,0,736,0,1996,0,100,0
12133,LUC-LA-PRIMAUBE,12,12176,ONET-LE-CHATEAU,12,44.30566585,2.536451669,898,5898,2584,6015,4105,21308,44.38255309,2.56000835,2474,8.8,12.2,16,12.4,55,2732,2677,736,644,1996,2033,268,305
12133,LUC-LA-PRIMAUBE,12,12174,OLEMPS,12,44.30566585,2.536451669,898,5898,2584,6015,4105,21308,44.33847185,2.547741987,519,3.8,5.0,9,5.2,23,2732,2677,736,644,1996,2033,164,129
12133,LUC-LA-PRIMAUBE,12,12202,RODEZ,12,44.30566585,2.536451669,898,5898,2584,6015,4105,21308,44.35824263,2.567279389,6303,6.3,9.6,13,8.9,39,2732,2677,736,644,1996,2033,1104,1038
12136,MALEVILLE,12,12300,VILLEFRANCHE-DE-ROUERGUE,12,44.39999436,2.1036179,110,970,391,978,652,18687,44.34991602,2.031032876,2096,8.0,12.5,18,11.5,49,404,386,124,105,280,282,160,109
12137,MANHAC,12,12202,RODEZ,12,44.26057064,2.478186959,42,774,286,791,500,20325,44.35824263,2.567279389,6303,13.0,19.4,25,17.7,73,336,0,76,0,260,0,128,0
12138,MARCILLAC-VALLON,12,12202,RODEZ,12,44.47723614,2.464879706,219,1676,712,1548,1081,21111,44.35824263,2.567279389,6303,15.5,19.1,22,18.3,82,636,596,249,217,387,379,161,118
12140,MARTIEL,12,12300,VILLEFRANCHE-DE-ROUERGUE,12,44.38116746,1.912983317,95,1021,434,1000,684,19744,44.34991602,2.031032876,2096,10.0,13.5,17,12.5,55,463,395,197,170,266,224,173,147
12142,MAYRAN,12,12202,RODEZ,12,44.38907355,2.371963926,34,645,239,641,409,20657,44.35824263,2.567279389,6303,15.9,20.0,22,21.7,93,0,331,0,92,0,239,0,112
12145,MILLAU,12,12225,SAINT-GEORGES-DE-LUZENCON,12,44.09762522,3.117053841,3197,22064,10435,21944,15534,18822,44.05655562,2.987143815,142,11.3,14.6,23,16.8,75,8362,8207,6546,6419,1817,1788,108,102
12145,MILLAU,12,12208,SAINT-AFFRIQUE,12,44.09762522,3.117053841,3197,22064,10435,21944,15534,18822,43.96566945,2.866531256,1144,24.8,32.9,44,37.3,164,8362,8207,6546,6419,1817,1788,160,147
12145,MILLAU,12,12270,SEVERAC-LE-CHATEAU,12,44.09762522,3.117053841,3197,22064,10435,21944,15534,18822,44.30006388,3.089151006,494,22.6,38.0,40,35.4,152,0,8207,0,6419,0,1788,0,118
12145,MILLAU,12,12203,ROQUEFORT-SUR-SOULZON,12,44.09762522,3.117053841,3197,22064,10435,21944,15534,18822,43.97069306,2.981761106,375,17.8,28.3,37,27.3,132,8362,8207,6546,6419,1817,1788,144,183
12145,MILLAU,12,12202,RODEZ,12,44.09762522,3.117053841,3197,22064,10435,21944,15534,18822,44.35824263,2.567279389,6303,52.5,68.8,69,67.6,301,0,8207,0,6419,0,1788,0,109
12145,MILLAU,12,12084,CREISSELS,12,44.09762522,3.117053841,3197,22064,10435,21944,15534,18822,44.0649901,3.05961987,218,5.9,17.4,26,8.5,41,8362,8207,6546,6419,1817,1788,184,200
12145,MILLAU,12,12063,LA CAVALERIE,12,44.09762522,3.117053841,3197,22064,10435,21944,15534,18822,44.01191879,3.183893206,231,10.9,23.9,28,15.4,78,8362,8207,6546,6419,1817,1788,168,153
12145,MILLAU,12,12002,AGUESSAC,12,44.09762522,3.117053841,3197,22064,10435,21944,15534,18822,44.16139016,3.068989578,106,8.1,15.2,24,15.5,74,8362,8207,6546,6419,1817,1788,159,122
12146,LE MONASTERE,12,12202,RODEZ,12,44.33159284,2.587262388,135,2136,900,2207,1480,22579,44.35824263,2.567279389,6303,3.4,4.4,8,5.1,23,1036,1072,165,175,871,897,500,504
12146,LE MONASTERE,12,12176,ONET-LE-CHATEAU,12,44.33159284,2.587262388,135,2136,900,2207,1480,22579,44.38255309,2.56000835,2474,6.1,7.4,13,8.0,36,1036,1072,165,175,871,897,137,167
12157,MONTROZIER,12,12202,RODEZ,12,44.39498176,2.721278123,127,1542,639,1616,1062,21668,44.35824263,2.567279389,6303,12.9,16.1,18,16.3,93,700,679,132,94,568,585,248,255
12157,MONTROZIER,12,12176,ONET-LE-CHATEAU,12,44.39498176,2.721278123,127,1542,639,1616,1062,21668,44.38255309,2.56000835,2474,12.9,17.5,19,16.9,73,700,679,132,94,568,585,128,130
12159,MORLHON-LE-HAUT,12,12300,VILLEFRANCHE-DE-ROUERGUE,12,44.32186973,2.081828197,42,569,244,607,409,19243,44.34991602,2.031032876,2096,5.1,7.5,13,6.8,30,258,0,85,0,174,0,117,0
12162,MOYRAZES,12,12202,RODEZ,12,44.32758048,2.427367169,32,1138,439,1119,738,20141,44.35824263,2.567279389,6303,11.6,17.9,24,17.2,76,535,527,152,125,383,402,161,157
12174,OLEMPS,12,12140,MARTIEL,12,44.33847185,2.547741987,519,3329,1298,3043,2083,22799,44.38116746,1.912983317,95,50.7,67.2,62,69.5,309,0,1622,0,293,0,1329,0,144
12174,OLEMPS,12,12202,RODEZ,12,44.33847185,2.547741987,519,3329,1298,3043,2083,22799,44.35824263,2.567279389,6303,2.7,6.3,9,5.3,24,1421,1622,280,293,1141,1329,645,728
12174,OLEMPS,12,12176,ONET-LE-CHATEAU,12,44.33847185,2.547741987,519,3329,1298,3043,2083,22799,44.38255309,2.56000835,2474,5.0,8.8,13,8.7,39,1421,1622,280,293,1141,1329,186,192
12176,ONET-LE-CHATEAU,12,12174,OLEMPS,12,44.38255309,2.56000835,2474,11837,5215,11376,7944,20160,44.33847185,2.547741987,519,5.0,8.0,12,8.7,39,4964,4887,2076,1932,2888,2955,161,159
12176,ONET-LE-CHATEAU,12,12133,LUC-LA-PRIMAUBE,12,44.38255309,2.56000835,2474,11837,5215,11376,7944,20160,44.30566585,2.536451669,898,8.8,16.8,16,12.3,55,4964,0,2076,0,2888,0,118,0
12176,ONET-LE-CHATEAU,12,12202,RODEZ,12,44.38255309,2.56000835,2474,11837,5215,11376,7944,20160,44.35824263,2.567279389,6303,2.8,3.9,6,4.1,19,4964,4887,2076,1932,2888,2955,1763,1730
12178,PAULHE,12,12145,MILLAU,12,44.14863888,3.111482545,9,386,159,402,264,20143,44.09762522,3.117053841,3197,5.7,7.9,16,9.0,43,0,165,0,20,0,145,0,115
12185,PONT-DE-SALARS,12,12202,RODEZ,12,44.27771726,2.709315263,268,1654,621,1520,1018,19544,44.35824263,2.567279389,6303,14.4,22.5,28,19.7,86,688,683,372,339,316,344,108,105
12199,RIGNAC,12,12202,RODEZ,12,44.40383291,2.292288712,293,1894,801,1781,1235,19686,44.35824263,2.567279389,6303,22.4,25.9,25,31.9,150,732,0,396,0,336,0,116,0
12200,RIVIERE-SUR-TARN,12,12145,MILLAU,12,44.21087242,3.127585752,110,1055,422,955,658,19291,44.09762522,3.117053841,3197,12.6,18.5,33,18.5,79,435,394,114,161,321,233,175,149
12201,RODELLE,12,12202,RODEZ,12,44.48130524,2.622338077,39,1082,409,1049,692,22366,44.35824263,2.567279389,6303,14.4,20.0,26,16.1,76,435,547,93,99,342,448,129,193
12202,RODEZ,12,12133,LUC-LA-PRIMAUBE,12,44.35824263,2.567279389,6303,24088,11597,21693,16064,20034,44.30566585,2.536451669,898,6.3,14.6,14,8.9,39,10834,10044,7449,6828,3384,3216,228,214
12202,RODEZ,12,12033,BOZOULS,12,44.35824263,2.567279389,6303,24088,11597,21693,16064,20034,44.46752292,2.707954098,506,16.5,21.7,25,23.0,125,10834,10044,7449,6828,3384,3216,126,100
12202,RODEZ,12,12176,ONET-LE-CHATEAU,12,44.35824263,2.567279389,6303,24088,11597,21693,16064,20034,44.38255309,2.56000835,2474,2.8,4.4,7,4.4,21,10834,10044,7449,6828,3384,3216,1193,1038
12202,RODEZ,12,12174,OLEMPS,12,44.35824263,2.567279389,6303,24088,11597,21693,16064,20034,44.33847185,2.547741987,519,2.7,5.9,10,5.2,23,10834,10044,7449,6828,3384,3216,296,218
12202,RODEZ,12,12264,SEBAZAC-CONCOURES,12,44.35824263,2.567279389,6303,24088,11597,21693,16064,20034,44.42327833,2.611183508,369,8.0,9.4,16,9.0,48,10834,10044,7449,6828,3384,3216,133,115
12205,LA ROUQUETTE,12,12300,VILLEFRANCHE-DE-ROUERGUE,12,44.30973197,1.974785366,21,770,323,811,539,20141,44.34991602,2.031032876,2096,6.3,13.7,17,8.2,37,300,328,67,75,233,253,134,184
12208,SAINT-AFFRIQUE,12,12203,ROQUEFORT-SUR-SOULZON,12,43.96566945,2.866531256,1144,8260,3734,7703,5500,19375,43.97069306,2.981761106,375,9.2,14.3,23,12.4,57,3142,3177,2243,2168,899,1009,200,264
12208,SAINT-AFFRIQUE,12,12145,MILLAU,12,43.96566945,2.866531256,1144,8260,3734,7703,5500,19375,44.09762522,3.117053841,3197,24.8,33.8,47,37.3,164,3142,3177,2243,2168,899,1009,139,160
12215,SAINT-CHRISTOPHE-VALLON,12,12202,RODEZ,12,44.47991295,2.396604559,63,1120,504,1167,795,20347,44.35824263,2.567279389,6303,19.2,23.1,26,24.3,110,500,554,164,151,337,403,109,121
12216,SAINT-COME-D'OLT,12,12096,ESPALION,12,44.53142152,2.8219082,143,1338,567,1211,860,20554,44.5188717,2.764266083,805,4.8,7.9,11,7.9,34,493,436,186,179,307,258,190,114
12217,SAINTE-CROIX,12,12300,VILLEFRANCHE-DE-ROUERGUE,12,44.41432066,1.968039081,43,725,300,697,479,18750,44.34991602,2.031032876,2096,8.7,10.6,14,10.0,45,336,316,96,96,240,220,168,108
12225,SAINT-GEORGES-DE-LUZENCON,12,12145,MILLAU,12,44.05655562,2.987143815,142,1546,662,1632,1086,19876,44.09762522,3.117053841,3197,11.3,14.6,24,16.3,73,693,601,257,143,437,458,231,248
12234,SAINTE-JULIETTE-SUR-VIAUR,12,12202,RODEZ,12,44.21863964,2.501139253,13,578,234,572,379,20766,44.35824263,2.567279389,6303,16.4,20.4,24,20.1,83,280,0,48,0,232,0,104,0
12241,SAINTE-RADEGONDE,12,12202,RODEZ,12,44.33130465,2.632729438,253,1759,691,1846,1206,24094,44.35824263,2.567279389,6303,6.0,8.4,14,7.1,32,834,797,164,146,670,650,394,337
12241,SAINTE-RADEGONDE,12,12176,ONET-LE-CHATEAU,12,44.33130465,2.632729438,253,1759,691,1846,1206,24094,44.38255309,2.56000835,2474,8.1,10.1,17,10.4,47,834,797,164,146,670,650,111,138
12254,SALLES-LA-SOURCE,12,12202,RODEZ,12,44.44378844,2.525095727,179,2204,849,2139,1423,22754,44.35824263,2.567279389,6303,10.1,12.7,17,13.3,55,948,975,164,229,784,746,380,337
12254,SALLES-LA-SOURCE,12,12176,ONET-LE-CHATEAU,12,44.44378844,2.525095727,179,2204,849,2139,1423,22754,44.38255309,2.56000835,2474,7.4,10.2,13,10.0,44,948,975,164,229,784,746,136,124
12259,SANVENSA,12,12300,VILLEFRANCHE-DE-ROUERGUE,12,44.2844998,2.040524255,15,667,274,640,437,18188,44.34991602,2.031032876,2096,7.3,11.8,17,10.0,53,0,279,0,90,0,189,0,115
12263,SAVIGNAC,12,12300,VILLEFRANCHE-DE-ROUERGUE,12,44.35994822,1.95859629,121,691,280,724,475,20451,44.34991602,2.031032876,2096,5.9,10.0,13,7.8,33,313,324,72,85,240,239,176,158
12264,SEBAZAC-CONCOURES,12,12202,RODEZ,12,44.42327833,2.611183508,369,3197,1324,3315,2202,22926,44.35824263,2.567279389,6303,8.0,9.0,15,8.9,47,1462,1540,363,386,1099,1153,559,543
12264,SEBAZAC-CONCOURES,12,12176,ONET-LE-CHATEAU,12,44.42327833,2.611183508,369,3197,1324,3315,2202,22926,44.38255309,2.56000835,2474,6.1,10.7,15,8.2,43,1462,1540,363,386,1099,1153,252,323
12281,TOULONJAC,12,12300,VILLEFRANCHE-DE-ROUERGUE,12,44.38042967,1.998657108,14,738,292,766,506,21231,44.34991602,2.031032876,2096,4.3,5.5,9,5.0,22,301,357,36,76,265,281,178,193
12286,VABRES-L'ABBAYE,12,12208,SAINT-AFFRIQUE,12,43.92134974,2.81975477,122,1170,489,1195,803,19846,43.96566945,2.866531256,1144,6.2,9.7,15,11.0,50,531,582,129,210,403,372,250,210
12287,VAILHOURLES,12,12300,VILLEFRANCHE-DE-ROUERGUE,12,44.30821295,1.909377226,52,690,283,657,447,17673,44.34991602,2.031032876,2096,10.7,17.8,20,13.2,61,279,286,74,43,205,243,104,129
12288,VALADY,12,12202,RODEZ,12,44.44715789,2.442557016,43,1513,613,1548,1024,21172,44.35824263,2.567279389,6303,14.0,16.3,19,18.3,79,720,675,160,120,560,555,228,200
12301,VILLENEUVE,12,12300,VILLEFRANCHE-DE-ROUERGUE,12,44.44705163,2.028531539,240,1954,887,1945,1364,20463,44.34991602,2.031032876,2096,10.8,12.6,17,14.0,59,809,727,357,334,453,393,212,206
